formula,predicted_Tc,efermi,band_gap
Sr2Li3Ta1N4,5.06495475769043,2.35858506,2.1584
Er2Al1Ge4,5.064826965332031,4.82263185,0.0
Li1Ce2Ru1,5.0646514892578125,6.99681816,0.0
Li3V4S8,5.06410026550293,4.53920044,0.0
Mn1C1O3,5.06389045715332,2.29586006,3.2291
Cs3Si1F7,5.063840866088867,-0.58839684,5.633800000000001
V1Si7N10,5.063825607299805,6.50472363,0.7355
Li1V1C2O6,5.063146591186523,1.92453561,1.7568
Li1V1C2O6,5.063146591186523,1.92453561,1.7568
Li1P5W1O15,5.063018798828125,0.20497724,2.8415
Li1Os1O3,5.0628662109375,4.04711286,0.0
Al6Bi24Cl23,5.061620712280273,1.0848931,0.0
Li2Eu1In1,5.061250686645508,2.89913233,0.0
Al1Bi12O20,5.0611114501953125,4.3578359,0.0
Zn1Si2Ni3,5.060976028442383,8.93996739,0.0
Zn1Si2Ni3,5.060976028442383,8.93996739,0.0
Rb2Li1Bi1F6,5.060886383056641,-0.53958333,4.9741
Li1Cr1Mo2O8,5.060222625732422,0.58948176,2.76
Re3Si1,5.059684753417969,8.82586112,0.0
Li2Ti1O3,5.059467315673828,1.94520889,3.0338000000000003
Cs1Li1U1P2S8,5.059410095214844,3.59778316,0.153
Na1Li1Nb4O12,5.059125900268555,0.30646045,0.0
Li4Nb3V3Sb2O16,5.057916641235352,4.71636428,0.0
Sc2Al1Co3,5.057285308837891,5.61087738,0.0
K1Li1Tm2Mo4O16,5.057184219360352,1.03470657,3.2004
Li1Er1Sn2,5.056850433349609,6.2469114,0.0
Al1Ga1P2,5.055871963500977,4.07928754,1.6344000000000003
Rb2Li1Tm1Cl6,5.055530548095703,-0.77958333,5.2728
Li1V2P3O12,5.055139541625977,1.2836494,1.3092
Si1Bi15O25,5.054216384887695,4.20777664,0.0
Ho2B6Rh1,5.053131103515625,6.33198347,0.0
Nb2Al1B6,5.052349090576172,8.61917773,0.0
Nb2Al1B6,5.052349090576172,8.61917773,0.0
Nd1Al1H6,5.051691055297852,1.97872026,2.0357
Mg1B6O15,5.0513153076171875,-0.85649268,0.3073
Si1H12C8N8O16,5.050764083862305,-1.98198746,3.6496
Si1H12C8N8O16,5.050764083862305,-1.98198746,3.6496
K2Al1In1Cl6,5.050737380981445,0.78133333,2.9258
Zn2Ni1W1O6,5.0506744384765625,5.57142142,0.0001000000000006
Rb2Li1Tc2O8,5.05046272277832,1.50468769,0.0058
Li1Zr2Pb1,5.050148010253906,4.45171644,0.0
K3Lu1B2P2O14,5.048425674438477,-0.99306528,0.1966
Nb2Tc1Ni1,5.0482635498046875,-3.56583583,0.0
Mn1Al1Ni6,5.048044204711914,8.21255872,0.0
Mn1Al1Ni6,5.048044204711914,8.21255872,0.0
Pm1Ni2Sn1,5.047794342041016,7.17683482,0.0
Ce4Al2O9,5.046468734741211,7.29269436,0.0141999999999997
Na1U1B6O15,5.046411514282227,0.0009575,0.2873
U4Si6Tc7,5.045919418334961,10.35465884,0.0
Al1Si1Ru2,5.045888900756836,9.91886752,0.0
Al1Si1Ru2,5.045888900756836,9.91886752,0.0
Ni3Se2O8,5.04533576965332,1.77372346,0.0
Er9Al5S21,5.043985366821289,6.30754743,2.3135
Sn1B1O3,5.0435638427734375,2.67250399,2.2846
Li1Gd2Ir1,5.04351806640625,3.96823706,0.0
Li6Nb3P8O29,5.043468475341797,3.15709021,0.0648999999999997
Al1Co2Si1,5.043094635009766,6.78052998,0.0
Al1Co2Si1,5.043094635009766,6.78052998,0.0
Sr3Al2Ge2,5.04298210144043,3.60207943,0.0
Sr3Al2Si2,5.0428924560546875,3.73730792,0.0
Sr3Al2Si2,5.0428924560546875,3.73730792,0.0
Sb1H3C2O4F6,5.042524337768555,-1.19325461,2.9845
Co3B1P1O7,5.041900634765625,3.22202766,0.0033000000000003
Li1Er4Zr4O14,5.04167366027832,5.04116647,0.4645000000000001
Li4Nb1Cr1Te2O12,5.04157829284668,3.7458867,1.2101000000000002
Ti2Ni1Ir1,5.041543960571289,7.88911704,0.0
Mn6Zn1Ga1C2,5.041221618652344,1.99143048,0.0
Ga1Ge5H6C4N1O12,5.040121078491211,0.07911385,1.4324
Rb2Al1Hg1Br6,5.0399627685546875,0.81471288,0.0
Li1B5O13,5.039384841918945,-1.31954454,0.0582
Li1B5O13,5.039384841918945,-1.31954454,0.0582
K1Mg14C1,5.039178848266602,3.27643767,0.0
Li1Ge1Te2,5.03904914855957,3.56909044,0.4371
Rb3Li1Pb4,5.038631439208984,3.0595856,0.6894
Ni1Bi1P1O5,5.037092208862305,3.3060927,3.8528
Li1Ti2V3O10,5.037086486816406,2.18245036,1.4482999999999997
Rb2Li1Nd1Cl6,5.03700065612793,-0.98583333,4.8504000000000005
Ca1Al3P1S1O14,5.036867141723633,1.52282444,0.0
Li2V2F7,5.03605842590332,1.06236639,0.2643
Na1Li2Ir1F6,5.0359344482421875,0.94833333,1.8335
Ca1C2,5.035711288452148,0.80555092,2.3396
Li4Cr3C6O18,5.035512924194336,3.13130167,0.6537999999999999
Li4Cr3C6O18,5.035512924194336,3.13130167,0.6537999999999999
Hf1B4H16,5.035497665405273,-4.17570967,5.7195
Li2V5Cr2O12,5.035333633422852,3.35625405,1.2826999999999995
Al1N4F12,5.035310745239258,-1.71413774,0.0030000000000001
V1Zn10B8Rh18,5.034881591796875,5.81291168,0.0
Li1Mg2Si1,5.034852981567383,4.3509068,0.0
Li1Mg2Si1,5.034852981567383,4.3509068,0.0
Al2C1O1,5.034812927246094,6.32362023,2.662799999999999
Al2C1O1,5.034812927246094,6.32362023,2.662799999999999
Li1Mn9Se10,5.034587860107422,4.67240702,0.0
C3N4O3,5.034252166748047,-2.06640105,0.0
B17F27,5.034252166748047,-2.30382041,2.5751
Li1V1S3,5.0338134765625,2.98307913,0.0398999999999998
Al24Zn3O40,5.033679962158203,4.7466868,0.0
Li2V2Si1Ge1O10,5.033369064331055,0.85174299,1.7448
Li2V2Si1Ge1O10,5.033369064331055,0.85174299,1.7448
Cs1Mg6Ni1,5.032976150512695,2.23941699,0.0
Na1Pr1Si6O14,5.032634735107422,1.39066672,4.789
Ti1Mn1Al1,5.032163619995117,6.77213907,0.0
Sr4Ga1Si3,5.0316314697265625,3.48297322,0.0
Cs2Li1Tm1Cl6,5.031528472900391,-0.53916667,5.2527
U2B6W1,5.031471252441406,10.4147553,0.0
Li1Be2Au1,5.031015396118164,-2.45005827,1.3302
Th1Re4Si2,5.030820846557617,8.0906864,0.0
Ca1Mn6Si1O12,5.03074836730957,3.41020353,0.5927000000000002
Tb6Ni1Br10,5.030744552612305,2.98323358,0.4283000000000001
Mg6Ni1Sn1,5.030744552612305,3.68025001,0.0
Li1Ni2C2O8,5.030113220214844,2.74927557,0.0
Li1Ni2C2O8,5.030113220214844,2.74927557,0.0
Li1Ni2C2O8,5.030113220214844,2.74927557,0.0
Sm5Si3C1,5.029827117919922,4.06562404,0.0
Sm5Si3C1,5.029827117919922,4.06562404,0.0
Si2Sb15O28,5.029733657836914,2.78469632,0.4383000000000003
Sr1Ni3Ge2,5.02888298034668,6.0798678,0.0
Li3V2F12,5.028053283691406,-2.40770942,0.2465999999999999
K1Al1O1,5.027891159057617,4.6172352,0.1777999999999995
Li1Ac1Te2,5.026664733886719,5.56883723,0.5574000000000003
Ga1Ni9B8,5.026079177856445,8.61819936,0.0
Ga1Ni9B8,5.026079177856445,8.61819936,0.0
Tm1Al1Ge1,5.025796890258789,5.83593681,0.0
Li2Ni1O1F2,5.025484085083008,3.06459005,1.6075999999999997
Li2Ni1O1F2,5.025484085083008,3.06459005,1.6075999999999997
Na4Li1Nb5O15,5.025295257568359,3.95878078,2.8431
Tl2Zn1C4N4,5.024957656860352,-1.67897603,4.7266
Li7Mn4P8O28,5.024852752685547,2.04300818,0.2872000000000001
Na1B6N1O10,5.02354621887207,-1.79089487,0.0
Li6Mn3Nb1P6O24,5.023382186889648,1.54668475,0.7646
Cs2Mn1Ni1F6,5.023012161254883,0.47436254,3.9301
K1Si5B1O13,5.022850036621094,0.48350531,0.3198
K1Si5B1O13,5.022850036621094,0.48350531,0.3198
U2Si5Tc3,5.021877288818359,10.28081701,0.0
Li1Sc4Si4O14,5.020891189575195,8.85600117,0.0465999999999997
Li1Sc4Si4O14,5.020891189575195,8.85600117,0.0465999999999997
Pr1Si2Ir3,5.020759582519531,8.29466549,0.0
Na1B1H8O6,5.020757675170898,-1.58196448,4.4654
Er1Th1C1N1,5.020496368408203,5.87078183,0.0
Li2Mo1P5O15,5.020290374755859,1.09579758,4.4309
Ce2C2Cl1,5.020143508911133,7.70258807,0.0
Zr6Al2Co1H10,5.019960403442383,5.00704406,0.0
Li2V3Cr1O8,5.019344329833984,2.79399419,1.1102
Tm1Co3B2,5.01910400390625,5.39245433,0.0
La2Al1In1,5.018146514892578,-1.61924578,0.0
Cr1Si1Os2,5.017271041870117,-3.87537967,0.0
Li1Mo1P5O15,5.017213821411133,0.31546101,1.6246
Cs1Mg14Ni1,5.0169830322265625,3.65122464,0.0
Sr2Li1Al1,5.016780853271484,-2.53001448,0.0294999999999996
Sr2Li1Al1,5.016780853271484,-2.53001448,0.0294999999999996
Sr1P1H7C1O6,5.015607833862305,-1.2525192,0.4800999999999999
Cs2Li1Pd1F6,5.015285491943359,0.35870372,0.0
Ni1N6Cl2,5.014381408691406,2.11187188,0.0
Li2Co1Ni3O8,5.013959884643555,2.88383952,0.0618000000000003
Li2Co1Ni3O8,5.013959884643555,2.88383952,0.0618000000000003
Ni3As2O8,5.011735916137695,3.62000865,1.8668
Na1Li1Mn1S2,5.010990142822266,4.21865804,0.0
Cs4Pr6C2I13,5.010648727416992,4.29267086,0.0
Tl1Si1O3,5.010307312011719,8.20271997,0.0
Rb2Li1Sc1Cl6,5.008798599243164,-0.46583333,3.7539
Ti3Al1C2,5.008569717407227,6.95563937,0.0
Ti3Al1C2,5.008569717407227,6.95563937,0.0
Al2V1Ir1,5.007972717285156,-2.89504972,0.0
Zr9Ni1Mo4,5.0078277587890625,5.1970252,0.0
Tm2Al1Zn1,5.007274627685547,3.67303178,0.0
Li5Co1H1O4,5.007266998291016,0.90788801,1.9803
Sc3Tl1B1,5.007076263427734,4.68060481,0.0
Co1Ni2Se4,5.006750106811523,6.05162997,0.0
Bi1H6C3S6N3,5.006280899047852,3.21129677,2.5591
Sm1B2,5.006269454956055,4.79366423,0.0
Zr1Cd1C8O16,5.00554084777832,-3.48143795,0.0
Rb2Si3Sn1O9,5.005521774291992,1.77478722,3.7986
Hf1Si1Ru1,5.004817962646484,7.67053192,0.0
Nb4Cr2Si5,5.004617691040039,8.12419192,0.0
Ca3Si4Sn2O14,5.004316329956055,4.10960332,2.8973999999999998
K2Li1Nb1F6,5.004255294799805,2.71892605,0.0
Na6Zr8Si7S5O48,5.004140853881836,1.14217307,2.7681
Mn1C6N9,5.003873825073242,-0.06129218,0.4533
Li4Nb3Te1O12,5.003139495849609,3.55778917,0.0
Pm2Si1Au1,5.00275993347168,4.8324477,0.0
B1N1F4,5.002651214599609,-4.00689525,2.7231
Na1Li5N2,5.002403259277344,0.38683734,0.3542
Li5Ti2Co5O12,5.002351760864258,3.77001237,0.2250000000000005
Na4Ce2Si12O33,5.002307891845703,0.49230048,0.0397
Cr1Ni2N3,5.001665115356445,6.18110459,0.0
Ni2W11C4,5.001537322998047,7.36731708,0.0
Ni2W11C4,5.001537322998047,7.36731708,0.0
Li4Co5P6O22,5.001079559326172,4.5361378,1.5374000000000003
Zr2Si1S2,5.0007171630859375,1.52633243,0.0
Hg1B2C8N8,4.999443054199219,-3.2806208,4.6143
Hg1B2C8N8,4.999443054199219,-3.2806208,4.6143
Zn1Ni1Bi1P2O9,4.999303817749023,1.8427869,0.0
Na3Li1Ti2F12,4.999244689941406,-3.28937437,4.7751
Lu2B6Ru1,4.998523712158203,6.50879989,0.0
Er10Ru10C19,4.998517990112305,6.32978616,0.0
Li1Zr5Tl1F22,4.998104095458984,-1.36743363,5.2244
Cd1C3S3N5,4.997211456298828,-1.27286968,0.0
Li1Tm1Tl2,4.997186660766602,5.21867816,0.0
Tb3Si2Ni1,4.997064590454102,4.88096573,0.0
Tb3Si2Ni1,4.997064590454102,4.88096573,0.0
La3C3Cl2,4.995899200439453,7.46378924,0.0
Sc1Re2Si3,4.995328903198242,8.04900163,0.0
H12C4I1N1,4.99506950378418,-0.39553097,4.1779
Sc1Si2Tc1,4.994939804077148,-3.075911,0.0
Li8Mn2O7,4.994043350219727,1.29806822,0.9122
Pu1U3W4C6,4.993766784667969,10.04122861,0.0
V1Cr2Si6,4.993701934814453,10.41389456,0.0
Na1Sm1C2O6,4.993106842041016,6.16134568,4.6763
La1Co8Si5,4.993013381958008,8.48534626,0.0
Cs2Li1Mo1I6,4.9907989501953125,2.17416667,0.9856000000000004
Li5V18O44,4.989604949951172,1.93602147,0.4479999999999999
U1P1H3C2O10,4.989347457885742,-1.18906961,0.0
Ca1B2H8,4.988624572753906,-2.80545374,4.9736
K1H3C2O4,4.988262176513672,-1.75663637,4.8037
Mg1Ni1P4O12,4.986963272094727,1.40582199,4.3173
Nd6Cd1Si2S14,4.986934661865234,3.69708533,1.8684000000000005
Nb1Ni1As2,4.986827850341797,7.18606647,0.0
Ti1Al1Cr1,4.986482620239258,6.70845202,0.0
Ni1I6N6,4.986255645751953,3.12182992,0.0
Li1La2Cd1,4.985912322998047,-1.95163469,0.0
Cd1C60N12,4.985517501831055,-0.14226032,0.0317
Sr1Li1U2O6,4.985206604003906,7.46614162,0.0
Li2Al1Ag1,4.984813690185547,4.09973473,0.0
Li2Al1Ag1,4.984813690185547,4.09973473,0.0
Ti3V3Si5,4.984376907348633,7.73619909,0.0
Ta1B2Mo2,4.983242034912109,8.45810952,0.0
Gd3Ni7B2,4.982807159423828,6.43590796,0.0
Gd3Ni7B2,4.982807159423828,6.43590796,0.0
Ni4P16W1,4.9822845458984375,8.89782497,0.0
Zr2Al1C1,4.981834411621094,5.22871888,0.0
Zr2Al1C1,4.981834411621094,5.22871888,0.0
Na4Si2Pb1Se6,4.980749130249023,4.27985779,2.0895
Ti2Si1Ni3,4.980440139770508,8.36829368,0.0
Ti2Si1Ni3,4.980440139770508,8.36829368,0.0
Tb1H8C21O10F15,4.979440689086914,-0.6899251,3.5923000000000003
Li3Bi1S3,4.97894287109375,2.12653022,2.4456999999999995
Ga1H19C8,4.978841781616211,-1.4465701,3.558
La4Si4I3,4.978666305541992,7.01114322,0.0
Ce9B3C6Br5,4.97831916809082,6.9492658,0.0
Ce9B3C6Br5,4.97831916809082,6.9492658,0.0
Li5Ge1N3,4.978174209594727,4.21692089,0.0014000000000002
Rb1U1B5O11F1,4.977495193481445,-0.33366116,0.4367999999999999
Hf1Al1Ru2,4.9763336181640625,7.41306141,0.0
Al17B6C18,4.975675582885742,5.6934676,0.0
Al17B6C18,4.975675582885742,5.6934676,0.0
Al17B6C18,4.975675582885742,5.6934676,0.0
As1H3C1N1O1F9,4.9741363525390625,-2.94053932,4.9219
Li4Ti5Mn3O16,4.973630905151367,3.38710947,0.3997000000000001
Cs1Sm1Si1S4,4.972980499267578,1.92693467,2.8414
Li1Nb13O33,4.972583770751953,0.43671697,1.7345
Na3B1P2,4.972375869750977,1.37191348,1.8451
Li1Au1S4O14,4.971769332885742,-1.12749101,1.9833
Si2H2S3,4.971446990966797,0.30073472,3.3657
Al1P2O11,4.97096061706543,-1.27756657,0.0
Ti2Re1Ni1,4.970369338989258,6.85057834,0.0
Li1Mn2C4O12,4.969411849975586,-0.89308259,0.9916
Li1Mn2C4O12,4.969411849975586,-0.89308259,0.9916
Tb1Mn2Si1C1,4.96922492980957,5.84166918,0.0
Tb1Mn2Si1C1,4.96922492980957,5.84166918,0.0
Sm1Mg1Ni1O3,4.967716217041016,4.37315775,0.0
V5Si3N1,4.967525482177734,8.60666006,0.0
Li1Sb1P1H1O5,4.96751594543457,3.29571589,2.5562
Zr1Ta1C2,4.967216491699219,7.00926103,0.0
Li1In2Ni1,4.966741561889648,7.92020263,0.0
Li1In2Ni1,4.966741561889648,7.92020263,0.0
Mg2Ni1Ir1O6,4.9660491943359375,4.64406416,0.0
Li1Ag1F4,4.965847015380859,-2.87920756,1.1276
Li5Mn3Bi2P6O24,4.965742111206055,2.1971445,0.0
Ti1C1,4.96571159362793,7.67533018,0.0
Mg1V1C2O6,4.965127944946289,4.06994811,2.9885
Pr5C6Br3,4.964990615844727,3.95492887,0.0
Nb3Al1V3Sn1,4.964216232299805,6.58514677,0.0
B1H12C3N1,4.964151382446289,-3.49651137,5.645300000000001
B1H12C3N1,4.964151382446289,-3.49651137,5.645300000000001
Na1Li1Ce1W1O6,4.963762283325195,1.77278443,1.8641
Li1Os2W1,4.963678359985352,-3.41783341,0.2938999999999998
Zn1H8C4O8,4.963287353515625,-0.11722835,2.6306
Al11Re4,4.963136672973633,7.96047719,0.0
Cd1H7C3N1O6,4.963010787963867,-1.25460717,4.7526
K2Li1Ni1F6,4.962438583374023,-1.25780664,0.0
K2Li1Ni1F6,4.962438583374023,-1.25780664,0.0
Nd12In1Ni6,4.961902618408203,4.23901564,0.0
Sr1Li1Si1,4.961833953857422,2.50073873,0.0
Sr1Li1Si1,4.961833953857422,2.50073873,0.0
Al1Tl1I4,4.961580276489258,0.66438116,3.4464
Eu2Al3Ag1,4.960731506347656,4.82818602,0.0
Cr1Re5B2,4.959810256958008,7.86244016,0.0
Si3F1,4.959800720214844,7.89888442,0.0
Nd4Ni3O8,4.959381103515625,4.57642597,0.8179000000000007
Li3V5O10,4.958889007568359,4.1979126,0.8931999999999998
Li3V8Zn1O16,4.958538055419922,3.79493728,0.0
La1Ge1B1O5,4.958494186401367,4.05162067,4.030800000000001
Li1V2O5,4.957834243774414,1.08373617,1.6282
Li2Ti3Ni1P6O24,4.957803726196289,0.59455953,0.0133999999999999
Li2Ti3Ni1P6O24,4.957803726196289,0.59455953,0.0133999999999999
K1Co1Au3C6N6,4.957695007324219,1.03626528,0.0
Li1Ho3S6,4.957286834716797,-4.41913941,0.0
K2Rb1Al1I6,4.956642150878906,0.39416667,1.9161
Sc5Re8Si12,4.956562042236328,8.31845489,0.0
Co2Si1P4O14,4.956291198730469,3.1252662,0.0
Li1Co3P3O11,4.956027984619141,1.98710927,2.2134000000000005
Os2C3,4.955928802490234,8.3362513,0.0766000000000008
Te1C4S4N8F4,4.95506477355957,-0.70907781,0.2935
Li1Eu2Ir1O6,4.955038070678711,3.09808866,0.0
Ti4Ga1Co2Si1,4.954996109008789,6.78486872,0.0
Li4Cr1Te2W1O12,4.954883575439453,4.68090661,0.0
Al3H36C12N3F4,4.954307556152344,1.85025305,0.0
Al3H36C12N3F4,4.954307556152344,1.85025305,0.0
Ce1Co2Si1B1,4.954042434692383,8.01191961,0.0
Ce1Co2Si1B1,4.954042434692383,8.01191961,0.0
Er4Ta1V7B24,4.953908920288086,7.17406515,0.0
Si6As2H36C12O3,4.953580856323242,-0.71028836,3.6681
Si6As2H36C12O3,4.953580856323242,-0.71028836,3.6681
Li2S1O5,4.953029632568359,-1.33120757,0.0
Ti2Mn1Si1,4.95268440246582,7.96906456,0.0
Li9P8W3O29,4.952430725097656,1.94793915,4.3885000000000005
Li2Co2O1F6,4.952251434326172,-1.38581742,0.6906999999999999
Li1Ti1N1F6,4.9518890380859375,-2.24469046,2.7812
Nb3Co3C1,4.95185661315918,5.71812454,0.0
Ca1Zr1Si6O18,4.9509735107421875,0.13744457,0.0
Be1B6H16,4.950475692749023,1.65974092,6.2485
La1Co12B6,4.950052261352539,6.67208231,0.0
Li1Al1Si4O10,4.949398040771484,0.29708865,5.3223
Li1Al1Si4O10,4.949398040771484,0.29708865,5.3223
Li1Al1Si4O10,4.949398040771484,0.29708865,5.3223
Co11B4Sb1O20,4.949003219604492,3.66950471,0.0
Nd1B2H1F10,4.948953628540039,-2.82482352,7.554399999999999
Li7Co1O4F2,4.948951721191406,1.64789854,1.2277
Cs2Li1Sb1Cl6,4.947431564331055,0.71375,2.9508
Rb2Li1Nb2Te2O12,4.947286605834961,3.12586341,0.0
Cs3Li1I4,4.947254180908203,-0.35818601,3.8043
Mg16Al12Ni1,4.946924209594727,5.04729739,0.0
Mg16Al12Ni1,4.946924209594727,5.04729739,0.0
Na2Li1Ni1F6,4.946615219116211,-0.65756232,0.0
Na2Li1Ni1F6,4.946615219116211,-0.65756232,0.0
La1Si1Ru1,4.946386337280273,8.08482979,0.0
Li6Mn1F8,4.946311950683594,0.34390969,4.3206
Sm2Al1Ge3,4.945810317993164,5.36453495,0.0
Li9V12Cr7O48,4.945615768432617,0.66482782,0.0158
Li2H1I1O1,4.945228576660156,-0.78516399,4.3237
Np1Al2Pd5,4.945215225219727,7.97880976,0.0
Ce4Si4N7Cl1O3,4.944814682006836,7.69390466,0.1113999999999997
Li8Ni1O5F1,4.944803237915039,0.31208969,1.8044
Li8Ni1O5F1,4.944803237915039,0.31208969,1.8044
Li4Zn1In2F12,4.9443206787109375,3.12544723,4.2884
Li9Mn7V12O48,4.944305419921875,1.29966666,0.3764999999999998
B1Sb1O3,4.944278717041016,1.8078899,3.4785000000000004
Ho2Si4Mo3,4.943845748901367,7.52695296,0.0
Na1Li1Cd1S2,4.943702697753906,2.6993877,1.6168999999999998
Co5Sn1B2O10,4.94365119934082,4.56749449,0.3912000000000004
H6Os5Pt1C16O16,4.943634033203125,-0.46295632,3.566
Tm2C3,4.943544387817383,5.23422694,0.0
K2Na1Ni1F6,4.942815780639648,-1.37618917,0.0
Li4Mn5P6O22,4.942325592041016,2.76349587,3.1011999999999995
Zn3Si4W2O14,4.94221305847168,3.95466694,0.0
Sb1C6S2F19,4.941862106323242,0.89037732,2.5341
Li7Mg1Ni7O16,4.941761016845703,3.59225141,0.0
Li7Mg1Ni7O16,4.941761016845703,3.59225141,0.0
Na1Li2N1,4.941028594970703,0.71936311,0.0
Mg2Ni1W3S8,4.9406280517578125,5.81974796,0.0
Ta1Nb1C2,4.940502166748047,7.55253092,0.0
Al8Cr4Si3,4.940317153930664,8.43605255,0.0
Al8Cr4Si3,4.940317153930664,8.43605255,0.0
Er2Ti3Si4,4.940275192260742,6.29062517,0.0
V1Ni1N2,4.940250396728516,8.09270953,0.0
La1Ni2As1N1,4.939798355102539,8.60587084,0.0
Al1Pb3O1F9,4.939640045166016,0.78461267,1.0399
Li1Co1P4O12,4.93928337097168,-0.35448436,1.3617
Al1V1Mo1O7,4.938121795654297,-0.1724467,2.0209
Zn1B1P2Pb1O9,4.936656951904297,1.94088616,0.3284
Nd2Si1S5,4.93560791015625,6.12619273,2.4368
Hf1Be1Si1,4.935033798217773,6.91301545,0.0
U3Co2Si7,4.933618545532227,10.30428408,0.0
Ni3W3C1,4.933076858520508,7.80169646,0.0
Ni3W3C1,4.933076858520508,7.80169646,0.0
Li13Mn2O9,4.933008193969727,0.99092727,0.0101999999999999
Li1P4Ru2O14,4.932765960693359,2.99516033,0.0309999999999996
Pd1C2Cl1O2,4.932180404663086,-0.00366522,0.095
Sc1Si2Rh1,4.931375503540039,7.94140232,0.0
Li1Er1O3,4.93132209777832,2.79050814,0.0
Li1Sc1B4H16,4.931299209594727,-3.82734614,4.6661
Li1Sc1B4H16,4.931299209594727,-3.82734614,4.6661
B1Se2,4.930828094482422,0.31636213,1.7712
U1B6H36C6N3,4.930795669555664,1.66109975,0.6279000000000001
U1B6H36C6N3,4.930795669555664,1.66109975,0.6279000000000001
Ca1Cr2Si8O20,4.930780410766602,1.72734367,1.5578
Cs2Al1Au1I6,4.930131912231445,2.16254736,0.0
Li1Nd2Ir1,4.927541732788086,4.22988775,0.0
Lu1Co1C6N6,4.927366256713867,-3.24274119,4.292
Mn1H21C7S3N1,4.926910400390625,0.55568185,1.4871000000000003
Mg16Al12Zn1,4.926874160766602,4.32948459,0.0
Cr6B1C3,4.926788330078125,8.00812933,0.0
Cr6B1C3,4.926788330078125,8.00812933,0.0
Na2Li1Rh1F6,4.926248550415039,0.58833333,1.8438
Ca2Ti1Si1O6,4.925825119018555,5.03825163,2.3708
Li2Re1O3,4.923149108886719,5.15675402,0.0
Nd1C1O4,4.922752380371094,1.17079591,0.0
La8C8Cl5,4.922704696655273,7.45071978,0.0
Li2Ge1Pd1,4.921945571899414,3.1225138,0.0
Ca4Si3O11,4.921592712402344,1.26687888,0.6341999999999999
Rb2Li1Sb1F6,4.921239852905273,0.57416667,4.2054
Ho1Si3,4.920322418212891,7.7863615,0.0
Mg17Al11Ga1,4.920244216918945,4.84430701,0.0
Co1Si4O10,4.919315338134766,0.37858425,1.0566
Ga1Re2C9O9,4.917455673217773,0.08438693,2.8405
Si3H1,4.917442321777344,4.24439184,0.8982000000000001
Tb2C1Br1,4.917184829711914,5.31270379,0.0
Ho2Al1Ge3,4.916843414306641,4.6409864,0.0
Na4Al3Si3Cl1O16,4.916650772094727,0.39909284,0.7576
Na4Al3Si3Cl1O16,4.916650772094727,0.39909284,0.7576
Li2Ti2Mn3O10,4.916618347167969,1.95912305,1.1323
Eu2Si3Au1,4.916166305541992,4.95404994,0.0
Pr4Mg1Ni1,4.916126251220703,3.63626165,0.0
Li2Mg1Ti9O20,4.9160919189453125,1.62669204,2.7058
Li5Si1N3,4.915864944458008,3.66506016,2.1598
Li5Si1N3,4.915864944458008,3.66506016,2.1598
Ca2Al1P3Pt7,4.9148712158203125,7.09976949,0.0
Li3V4P6O24,4.914602279663086,2.02369929,0.6562000000000001
Mg2V1B2Ir5,4.914140701293945,7.97450106,0.0
Rb1Li1W1O5,4.913776397705078,-0.97537314,0.6105000000000002
Sr10Al6O19,4.912471771240234,1.93156905,3.7407
Mg1B2H7,4.910991668701172,-3.62208196,3.9014
Li9Ti7Nb5O30,4.910825729370117,4.06995453,0.0
Al1Si3Ag1O8,4.91020393371582,1.75081986,3.0442
Al1Si3Ag1O8,4.91020393371582,1.75081986,3.0442
Rb2Cd1Si5O12,4.910135269165039,0.20843633,3.7913
Li1V1N1,4.909482955932617,6.14827301,0.0
Na2Al1Ag1Br6,4.9088592529296875,-0.01048123,1.4745
Na2Ti1Al1P3O12,4.908304214477539,1.89841292,2.5249
Na2C1,4.90826416015625,0.58932312,0.0
Nd1Ga3B4O12,4.90825080871582,2.23576176,4.339
Mg6Si1Sb1,4.906553268432617,4.85695604,0.0
Mn2Si5N8,4.906476974487305,6.60853326,0.7123999999999997
Li1Hg2Pt1,4.906332015991211,-3.6532683,0.0
Ta1V1Si4,4.905168533325195,9.41327508,0.0
Li1Tb1Pr1Ni1O6,4.9051666259765625,4.00209181,0.6659000000000002
Li1Tb1Pr1Ni1O6,4.9051666259765625,4.00209181,0.6659000000000002
Ti2Pb1C1,4.904994964599609,8.1694894,0.0
Li1V1P1O5,4.903980255126953,2.46167936,1.5636
Tb5Si3O13,4.903804779052734,7.81037726,0.0
Pu1B6,4.90369987487793,9.14793032,0.0
Ce3Si1Ag1S7,4.903520584106445,6.90846231,0.0196999999999993
Sr1Ca3Al8Si8O40,4.902843475341797,2.55339615,0.0268999999999999
Sr1Ca3Al8Si8O40,4.902843475341797,2.55339615,0.0268999999999999
Ho8Rh5C12,4.902446746826172,5.14441698,0.0
Li1Si1Rh2,4.902130126953125,6.90788123,0.0
Li1Si1Rh2,4.902130126953125,6.90788123,0.0
Li3Mo1P2O9,4.901529312133789,0.92920101,1.4696000000000002
Ni1Ag1Se2,4.901399612426758,4.16178892,0.0
Rb2Li1Sn4,4.900491714477539,3.13920297,0.9014000000000002
Li2V3O8,4.900278091430664,1.38567867,2.2077
Li1Al1As2O7,4.900243759155273,1.97863586,3.0497
Li1Al1As2O7,4.900243759155273,1.97863586,3.0497
Li2P2Pd1O7,4.899974822998047,1.79731779,1.0586
